clock,cpg_id,species,genome,weight,chr,pos,pos_hg38,pos_hg19,pos_hg18,pos_mm39_lifted_from_mm10,pos_mm10_MM,ucsc_annotation,gene_strand,gene_symbol,relation_to_ucsc_island,island_context,array/data_type,human_GRCh37_coordinate,pos_hg38_EPIC,pos_hg19_EPIC,pos_hg19_450k,pos_hg19_27k,pos_hg18_450k,pos_hg18_27k,pos_hg38_lifted_from_hg19,pos_hg38_lifted_from_hg18,rowname
DunedinPoAm,cg26758386,Human,GRCh37,0.199,6,101605940,101158064,101605940,101712661,NA,NA,-,+,snoU13,0,-,450k,NA,NA,NA,101605940,NA,101712661,NA,101158064,101158064,1351
DunedinPoAm,cg21370522,Human,GRCh37,0.183,6,31543219,31575442,31543219,31651198,NA,NA,TSS200,+,TNF,0,-,450k,NA,NA,NA,31543219,NA,31651198,NA,31575442,31575442,1352
DunedinPoAm,cg14775114,Human,GRCh37,-0.172,7,93520036,93890724,93520036,93357972,NA,NA,1stExon;5'UTR,-,TFPI2,Island,Island,450k,NA,NA,NA,93520036,NA,93357972,NA,93890724,93890724,1353
DunedinPoAm,cg14485633,Human,GRCh37,0.03,9,136783440,133918318,136783440,135773261,NA,NA,Body;Body,+,VAV2,0,Shelf,450k,NA,NA,NA,136783440,NA,135773261,NA,133918318,133918318,1354
DunedinPoAm,cg27134139,Human,GRCh37,-0.1,10,26681347,26392418,26681347,26721353,NA,NA,-,+,APBB1IP,S_Shore,Shore,450k,NA,NA,NA,26681347,NA,26721353,NA,26392418,26392418,1355
DunedinPoAm,cg20451986,Human,GRCh37,0.016,11,133928302,134058407,133928302,133433512,NA,NA,-,+,JAM3,0,-,450k,NA,NA,NA,133928302,NA,133433512,NA,134058407,134058407,1356
DunedinPoAm,cg08376310,Human,GRCh37,0.037,11,2858621,2837391,2858621,2815197,NA,NA,Body;Body,+,KCNQ1,0,-,450k,NA,NA,NA,2858621,NA,2815197,NA,2837391,2837391,1357
DunedinPoAm,cg22661893,Human,GRCh37,-0.204,11,89224559,89491391,89224559,88864207,NA,NA,1stExon;1stExon;5'UTR;5'UTR;5'UTR;Body,-,NOX4,Island,Island,450k,NA,NA,NA,89224559,NA,88864207,NA,89491391,89491391,1358
DunedinPoAm,cg25625670,Human,GRCh37,0.03,11,57232742,57465269,57232742,56989318,NA,NA,Body,-,RTN4RL2,S_Shore,Shore,450k,NA,NA,NA,57232742,NA,56989318,NA,57465269,57465269,1359
DunedinPoAm,cg07986378,Human,GRCh37,-0.393,12,11898284,11745350,11898284,11789551,NA,NA,Body,-,ETV6,0,-,450k,NA,NA,NA,11898284,NA,11789551,NA,11745350,11745350,1360
DunedinPoAm,cg25655096,Human,GRCh37,0.128,12,6745292,6636126,6745292,6615553,NA,NA,1stExon;5'UTR,+,LPAR5,0,-,450k,NA,NA,NA,6745292,NA,6615553,NA,6636126,6636126,1361
DunedinPoAm,cg10919522,Human,GRCh37,-0.324,14,74227441,73760738,74227441,73297194,NA,NA,5'UTR;TSS1500,+,ELMSAN1,S_Shore,Shore,450k,NA,NA,NA,74227441,NA,73297194,NA,73760738,73760738,1362
DunedinPoAm,cg13074055,Human,GRCh37,-0.057,14,106329206,105862996,106329206,105400251,NA,NA,-,+,IGHJ6,0,-,450k,NA,NA,NA,106329206,NA,105400251,NA,105862996,105862996,1363
DunedinPoAm,cg10727171,Human,GRCh37,-0.014,14,33407334,32938128,33407334,32477085,NA,NA,TSS1500;TSS1500;TSS1500;TSS1500,-,NPAS3,S_Shelf,Shore; Shelf,450k,NA,NA,NA,33407334,NA,32477085,NA,32938128,32938128,1364
DunedinPoAm,cg04480708,Human,GRCh37,0.328,16,1225588,1175588,1225588,1165589,NA,NA,Body;Body,+,CACNA1H,N_Shore,Shore; Shelf,450k,NA,NA,NA,1225588,NA,1165589,NA,1175588,1175588,1365
DunedinPoAm,cg24174557,Human,GRCh37,-0.036,17,57903544,59826183,57903544,55258326,NA,NA,Body,-,VMP1,0,-,450k,NA,NA,NA,57903544,NA,55258326,NA,59826183,59826183,1366
DunedinPoAm,cg26470501,Human,GRCh37,-0.135,19,45252955,44749698,45252955,49944795,NA,NA,Body,+,BCL3,S_Shore,Shore,450k,NA,NA,NA,45252955,NA,49944795,NA,44749698,44749698,1367
DunedinPoAm,cg03730474,Human,GRCh37,-0.031,19,15695817,15585006,15695817,15556817,NA,NA,-,-,CYP4F23P,S_Shore,Shore,450k,NA,NA,NA,15695817,NA,15556817,NA,15585006,15585006,1368
DunedinPoAm,cg21462934,Human,GRCh37,0.039,19,2622858,2622860,2622858,2573858,NA,NA,5'UTR,+,GNG7,Island,Island,450k,NA,NA,NA,2622858,NA,2573858,NA,2622860,2622860,1369
DunedinPoAm,cg23061412,Human,GRCh37,0.648,19,54242644,53739390,54242644,58934456,NA,NA,Body,+,MIR518A2,0,-,450k,NA,NA,NA,54242644,NA,58934456,NA,53739390,53739390,1370
DunedinPoAm,cg11897887,Human,GRCh37,0.002,20,23550632,23569995,23550632,23498632,NA,NA,TSS1500,-,CST9L,0,-,450k,NA,NA,NA,23550632,NA,23498632,NA,23569995,23569995,1371
DunedinPoAm,cg21656205,Human,GRCh37,0.052,20,43439688,44811047,43439688,42873102,NA,NA,TSS1500,+,RIMS4,S_Shore,Shore,450k,NA,NA,NA,43439688,NA,42873102,NA,44811047,44811047,1372
DunedinPoAm,cg06133392,Human,GRCh37,-0.014,21,47803511,46383596,47803511,46627939,NA,NA,Body,-,PCNT,Island,Island,450k,NA,NA,NA,47803511,NA,46627939,NA,46383596,46383596,1373
DunedinPoAm,cg09349128,Human,GRCh37,-0.689,22,50327986,49934338,50327986,48713990,NA,NA,-,-,CRELD2,N_Shore,Shore,450k,NA,NA,NA,50327986,NA,48713990,NA,49934338,49934338,1374
DunedinPACE,cg00112187,Human,GRCh37,-0.14,8,142653790,141643690,142653790,142722972,NA,NA,-,+,0,0,-,450k,NA,NA,NA,142653790,NA,142722972,NA,141643690,141643690,1375
DunedinPACE,cg00151250,Human,GRCh37,0.152,8,91803412,90791184,91803412,91872588,NA,NA,TSS1500,+,NECAB1,N_Shore,Shore,450k,NA,NA,NA,91803412,NA,91872588,NA,90791184,90791184,1376
DunedinPACE,cg00359421,Human,GRCh37,0.106,1,159423044,159453254,159423044,157689668,NA,NA,-,+,0,0,-,450k,NA,NA,NA,159423044,NA,157689668,NA,159453254,159453254,1377
DunedinPACE,cg00513564,Human,GRCh37,-0.121,13,44388673,43814537,44388673,43286673,NA,NA,-,-,0,0,-,450k,NA,NA,NA,44388673,NA,43286673,NA,43814537,43814537,1378
DunedinPACE,cg00532802,Human,GRCh37,0.047,11,121594220,121723512,121594220,121099430,NA,NA,-,-,0,0,-,450k,NA,NA,NA,121594220,NA,121099430,NA,121723512,121723512,1379
DunedinPACE,cg00574958,Human,GRCh37,-0.265,11,68607622,68840154,68607622,68364198,NA,NA,5'UTR;5'UTR,+,CPT1A;CPT1A,N_Shore,Shore,450k,NA,NA,NA,68607622,NA,68364198,NA,68840154,68840154,1380
DunedinPACE,cg00668559,Human,GRCh37,-0.091,6,44230977,44263240,44230977,44338955,NA,NA,Body,+,NFKBIE,N_Shore,Shore,450k,NA,NA,NA,44230977,NA,44338955,NA,44263240,44263240,1381
DunedinPACE,cg00782811,Human,GRCh37,0.076,6,46293734,46325997,46293734,46401693,NA,NA,TSS1500,+,RCAN2,0,-,450k,NA,NA,NA,46293734,NA,46401693,NA,46325997,46325997,1382
DunedinPACE,cg00835193,Human,GRCh37,-0.058,19,2291780,2291781,2291780,2242780,NA,NA,5'UTR,-,LINGO3,Island,Island; Shelf,450k,NA,NA,NA,2291780,NA,2242780,NA,2291781,2291781,1383
DunedinPACE,cg01055871,Human,GRCh37,-0.232,19,48216390,47713133,48216390,52908202,NA,NA,TSS1500,+,EHD2,N_Shore,Shore,450k,NA,NA,NA,48216390,NA,52908202,NA,47713133,47713133,1384
DunedinPACE,cg01101459,Human,GRCh37,0.063,1,234871477,234735730,234871477,232938100,NA,NA,-,+,0,0,-,450k,NA,NA,NA,234871477,NA,232938100,NA,234735730,234735730,1385
DunedinPACE,cg01360413,Human,GRCh37,0.015,17,72321949,74325810,72321949,69833544,NA,NA,TSS1500,-,KIF19,Island,Island,450k,NA,NA,NA,72321949,NA,69833544,NA,74325810,74325810,1386
DunedinPACE,cg01554316,Human,GRCh37,0.515,1,230257067,230121320,230257067,228323690,NA,NA,Body,-,GALNT2,0,-,450k,NA,NA,NA,230257067,NA,228323690,NA,230121320,230121320,1387
DunedinPACE,cg01936220,Human,GRCh37,-0.036,13,114906016,114140541,114906016,113924118,NA,NA,-,-,0,0,Shore,450k,NA,NA,NA,114906016,NA,113924118,NA,114140541,114140541,1388
DunedinPACE,cg02004723,Human,GRCh37,0.009,20,42574341,43945701,42574341,42007755,NA,NA,5'UTR;Body;TSS200;5'UTR,+,TOX2;TOX2;TOX2;TOX2,0,-,450k,NA,NA,NA,42574341,NA,42007755,NA,43945701,43945701,1389
DunedinPACE,cg02079413,Human,GRCh37,0.209,11,2986505,2965275,2986505,2943081,NA,NA,TSS1500;Body,-,SNORA54;NAP1L4,0,-,450k,NA,NA,NA,2986505,NA,2943081,NA,2965275,2965275,1390
DunedinPACE,cg02229095,Human,GRCh37,0.024,8,146011663,144786278,146011663,145982467,NA,NA,5'UTR,+,ZNF34,N_Shore,Shore,450k,NA,NA,NA,146011663,NA,145982467,NA,144786278,144786278,1391
DunedinPACE,cg02300147,Human,GRCh37,0.148,17,77093524,79097442,77093524,74605119,NA,NA,Body,+,HRNBP3,Island,Island,450k,NA,NA,NA,77093524,NA,74605119,NA,79097442,79097442,1392
DunedinPACE,cg02307277,Human,GRCh37,0.037,6,150690125,150368989,150690125,150731818,NA,NA,5'UTR;1stExon;1stExon;1stExon;5'UTR;5'UTR,-,IYD;IYD;IYD;IYD;IYD;IYD,0,-,450k,NA,NA,NA,150690125,NA,150731818,NA,150368989,150368989,1393
DunedinPACE,cg02571857,Human,GRCh37,0.091,16,54315551,54281639,54315551,52873052,NA,NA,-,+,0,N_Shore,Shore,450k,NA,NA,NA,54315551,NA,52873052,NA,54281639,54281639,1394
DunedinPACE,cg02650017,Human,GRCh37,-0.594,17,47301614,49224252,47301614,44656613,NA,NA,Body;Body,+,PHOSPHO1;PHOSPHO1,Island,Island,450k,NA,NA,NA,47301614,NA,44656613,NA,49224252,49224252,1395
DunedinPACE,cg02949067,Human,GRCh37,-0.146,20,17463831,17483186,17463831,17411831,NA,NA,3'UTR,+,PCSK2,0,-,450k,NA,NA,NA,17463831,NA,17411831,NA,17483186,17483186,1396
DunedinPACE,cg02997983,Human,GRCh37,0.028,19,21646781,21463979,21646781,21438621,NA,NA,-,+,0,S_Shore,Shore,450k,NA,NA,NA,21646781,NA,21438621,NA,21463979,21463979,1397
DunedinPACE,cg03604011,Human,GRCh37,0.129,5,400201,400086,400201,453201,NA,NA,Body,+,AHRR,0,-,450k,NA,NA,NA,400201,NA,453201,NA,400086,400086,1398
DunedinPACE,cg03776935,Human,GRCh37,0.158,9,99773358,97011076,99773358,98813179,NA,NA,Body,-,HIATL2,N_Shore,Shore,450k,NA,NA,NA,99773358,NA,98813179,NA,97011076,97011076,1399
DunedinPACE,cg03810769,Human,GRCh37,0.027,7,951881,912244,951881,918407,NA,NA,Body,+,ADAP1,S_Shelf,Shelf,450k,NA,NA,NA,951881,NA,918407,NA,912244,912244,1400
DunedinPACE,cg03868770,Human,GRCh37,-0.039,22,30783737,30387748,30783737,29113737,NA,NA,TSS1500,+,RNF215,S_Shore,Shore,450k,NA,NA,NA,30783737,NA,29113737,NA,30387748,30387748,1401
DunedinPACE,cg04051458,Human,GRCh37,0.168,15,39873060,39580859,39873060,37660352,NA,NA,TSS1500,+,THBS1,Island,Island,450k,NA,NA,NA,39873060,NA,37660352,NA,39580859,39580859,1402
DunedinPACE,cg04105250,Human,GRCh37,0.111,2,171679114,170822604,171679114,171387360,NA,NA,Body;Body,-,GAD1;GAD1,Island,Island; Shelf,450k,NA,NA,NA,171679114,NA,171387360,NA,170822604,170822604,1403
DunedinPACE,cg04305539,Human,GRCh37,-0.012,1,247171728,247008426,247171728,245238351,NA,NA,TSS1500,+,ZNF695,S_Shore,Shore,450k,NA,NA,NA,247171728,NA,245238351,NA,247008426,247008426,1404
DunedinPACE,cg04565261,Human,GRCh37,0.064,1,240161061,239997761,240161061,238227684,NA,NA,-,+,0,Island,Island,450k,NA,NA,NA,240161061,NA,238227684,NA,239997761,239997761,1405
DunedinPACE,cg04600984,Human,GRCh37,0.18,1,3589862,3673298,3589862,3579722,NA,NA,5'UTR,+,TP73,0,-,450k,NA,NA,NA,3589862,NA,3579722,NA,3673298,3673298,1406
DunedinPACE,cg04624885,Human,GRCh37,0.074,19,1465207,1465208,1465207,1416207,NA,NA,Body,-,APC2,Island,Island,450k,NA,NA,NA,1465207,NA,1416207,NA,1465208,1465208,1407
DunedinPACE,cg04927537,Human,GRCh37,0.044,17,76976091,78980009,76976091,74487686,NA,NA,TSS200,-,LGALS3BP,0,-,450k,NA,NA,NA,76976091,NA,74487686,NA,78980009,78980009,1408
DunedinPACE,cg05068951,Human,GRCh37,0.023,14,95722106,95255769,95722106,94791859,NA,NA,Body,-,CLMN,0,-,450k,NA,NA,NA,95722106,NA,94791859,NA,95255769,95255769,1409
DunedinPACE,cg05085844,Human,GRCh37,0.076,7,951544,911907,951544,918070,NA,NA,Body,+,ADAP1,S_Shelf,Shelf,450k,NA,NA,NA,951544,NA,918070,NA,911907,911907,1410
DunedinPACE,cg05239308,Human,GRCh37,0.003,15,90793056,90249824,90793056,88594060,NA,NA,5'UTR,+,TTLL13,S_Shore,Shore,450k,NA,NA,NA,90793056,NA,88594060,NA,90249824,90249824,1411
DunedinPACE,cg05304729,Human,GRCh37,0.305,1,158800024,158830234,158800024,157066648,NA,NA,TSS1500,-,MNDA,0,-,450k,NA,NA,NA,158800024,NA,157066648,NA,158830234,158830234,1412
DunedinPACE,cg05487507,Human,GRCh37,-0.051,17,46671861,48594499,46671861,44026860,NA,NA,Body;Body;Body;TSS1500;TSS1500;Body,+,LOC404266;LOC404266;LOC404266;HOXB5;LOC404266;LOC404266,N_Shore,Shore,450k,NA,NA,NA,46671861,NA,44026860,NA,48594499,48594499,1413
DunedinPACE,cg05492170,Human,GRCh37,0.04,4,111536341,110615185,111536341,111755790,NA,NA,-,+,0,N_Shelf,Shelf,450k,NA,NA,NA,111536341,NA,111755790,NA,110615185,110615185,1414
DunedinPACE,cg05671350,Human,GRCh37,0.099,11,74022348,74311303,74022348,73699996,NA,NA,Body,+,P4HA3,N_Shore,Shore,450k,NA,NA,NA,74022348,NA,73699996,NA,74311303,74311303,1415
DunedinPACE,cg05991820,Human,GRCh37,0.011,10,11785161,11743162,11785161,11825167,NA,NA,Body,+,ECHDC3,S_Shore,Shore,450k,NA,NA,NA,11785161,NA,11825167,NA,11743162,11743162,1416
DunedinPACE,cg06182811,Human,GRCh37,-0.056,8,58118711,57206152,58118711,58281265,NA,NA,-,-,0,N_Shore,Shore,450k,NA,NA,NA,58118711,NA,58281265,NA,57206152,57206152,1417
DunedinPACE,cg06230206,Human,GRCh37,0.043,11,126456119,126586224,126456119,125961329,NA,NA,Body;Body,+,KIRREL3;KIRREL3,0,-,450k,NA,NA,NA,126456119,NA,125961329,NA,126586224,126586224,1418
DunedinPACE,cg06458557,Human,GRCh37,0.104,16,88316505,88282899,88316505,86874006,NA,NA,-,-,0,S_Shelf,Shelf,450k,NA,NA,NA,88316505,NA,86874006,NA,88282899,88282899,1419
DunedinPACE,cg06500161,Human,GRCh37,0.575,21,43656587,42236477,43656587,42529656,NA,NA,Body;Body;Body;Body;Body;Body,+,ABCG1;ABCG1;ABCG1;ABCG1;ABCG1;ABCG1,S_Shore,Shore,450k,NA,NA,NA,43656587,NA,42529656,NA,42236477,42236477,1420
DunedinPACE,cg06570125,Human,GRCh37,0.617,5,179723634,180296634,179723634,179656240,NA,NA,-,-,0,S_Shelf,Shelf,450k,NA,NA,NA,179723634,NA,179656240,NA,180296634,180296634,1421
DunedinPACE,cg06797880,Human,GRCh37,0.011,14,100112250,99645913,100112250,99182003,NA,NA,Body;Body,-,HHIPL1;HHIPL1,S_Shore,Shore,450k,NA,NA,NA,100112250,NA,99182003,NA,99645913,99645913,1422
DunedinPACE,cg06961233,Human,GRCh37,0.113,22,18531385,18048619,18531385,16911385,NA,NA,-,-,0,Island,Island,450k,NA,NA,NA,18531385,NA,16911385,NA,18048619,18048619,1423
DunedinPACE,cg07019072,Human,GRCh37,0.124,6,27215328,27247549,27215328,27323307,NA,NA,TSS200,+,PRSS16,N_Shelf,Shelf,450k,NA,NA,NA,27215328,NA,27323307,NA,27247549,27247549,1424
DunedinPACE,cg07075169,Human,GRCh37,-0.015,8,7379055,7521533,7379055,7366465,NA,NA,-,-,0,0,-,450k,NA,NA,NA,7379055,NA,7366465,NA,7521533,7521533,1425
DunedinPACE,cg07123481,Human,GRCh37,0.066,1,1101431,1166051,1101431,1091294,NA,NA,TSS1500,+,MIR200B,S_Shore,Shore,450k,NA,NA,NA,1101431,NA,1091294,NA,1166051,1166051,1426
DunedinPACE,cg07244253,Human,GRCh37,-0.021,1,154298839,154326363,154298839,152565463,NA,NA,TSS1500;5'UTR,+,ATP8B2;ATP8B2,S_Shore,Shore; Shelf,450k,NA,NA,NA,154298839,NA,152565463,NA,154326363,154326363,1427
DunedinPACE,cg07471256,Human,GRCh37,0.028,11,96057505,96324341,96057505,95697153,NA,NA,Body,-,MAML2,0,-,450k,NA,NA,NA,96057505,NA,95697153,NA,96324341,96324341,1428
DunedinPACE,cg07550819,Human,GRCh37,-0.007,12,1482931,1373765,1482931,1353192,NA,NA,Body;Body;Body;Body;Body,+,ERC1;ERC1;ERC1;ERC1;ERC1,0,-,450k,NA,NA,NA,1482931,NA,1353192,NA,1373765,1373765,1429
DunedinPACE,cg07589381,Human,GRCh37,-0.047,1,10764512,10704455,10764512,10687099,NA,NA,5'UTR;5'UTR,+,CASZ1;CASZ1,Island,Island,450k,NA,NA,NA,10764512,NA,10687099,NA,10704455,10704455,1430
DunedinPACE,cg08011245,Human,GRCh37,0.062,19,55975827,55464460,55975827,60667639,NA,NA,-,-,0,S_Shelf,Shelf,450k,NA,NA,NA,55975827,NA,60667639,NA,55464460,55464460,1431
DunedinPACE,cg08225398,Human,GRCh37,0.017,13,45563328,44989193,45563328,44461328,NA,NA,TSS1500;1stExon,-,KIAA1704;NUFIP1,Island,Island,450k,NA,NA,NA,45563328,NA,44461328,NA,44989193,44989193,1432
DunedinPACE,cg08335662,Human,GRCh37,-0.049,14,19614556,19026869,19614556,18684556,NA,NA,-,+,0,Island,Island,450k,NA,NA,NA,19614556,NA,18684556,NA,19026869,19026869,1433
DunedinPACE,cg08790676,Human,GRCh37,0.04,17,15686438,15783124,15686438,15627163,NA,NA,-,-,0,Island,Island; Shelf,450k,NA,NA,NA,15686438,NA,15627163,NA,15783124,15783124,1434
DunedinPACE,cg09022325,Human,GRCh37,0.144,2,1796228,1792456,1796228,1775235,NA,NA,Body,-,MYT1L,0,-,450k,NA,NA,NA,1796228,NA,1775235,NA,1792456,1792456,1435
DunedinPACE,cg09233395,Human,GRCh37,-0.002,8,116678582,115666355,116678582,116747756,NA,NA,5'UTR,-,TRPS1,N_Shore,Shore,450k,NA,NA,NA,116678582,NA,116747756,NA,115666355,115666355,1436
DunedinPACE,cg09349128,Human,GRCh37,-0.227,22,50327986,49934338,50327986,48713990,NA,NA,-,-,0,N_Shore,Shore,450k,NA,NA,NA,50327986,NA,48713990,NA,49934338,49934338,1437
DunedinPACE,cg09423875,Human,GRCh37,-0.115,6,32014663,32046886,32014663,32122641,NA,NA,Body;TSS1500,-,TNXB;TNXB,0,-,450k,NA,NA,NA,32014663,NA,32122641,NA,32046886,32046886,1438
DunedinPACE,cg09626521,Human,GRCh37,-0.019,3,113933104,114214257,113933104,115415794,NA,NA,-,-,0,0,-,450k,NA,NA,NA,113933104,NA,115415794,NA,114214257,114214257,1439
DunedinPACE,cg09756865,Human,GRCh37,0.043,1,63249197,62783526,63249197,63021785,NA,NA,TSS1500;TSS1500,+,ATG4C;ATG4C,0,-,450k,NA,NA,NA,63249197,NA,63021785,NA,62783526,62783526,1440
DunedinPACE,cg09760057,Human,GRCh37,0.105,19,1528418,1528419,1528418,1479418,NA,NA,Body,-,PLK5P,S_Shore,Shore,450k,NA,NA,NA,1528418,NA,1479418,NA,1528419,1528419,1441
DunedinPACE,cg09867945,Human,GRCh37,0.134,1,201489658,201520530,201489658,199756281,NA,NA,Body,+,RPS10P7,0,-,450k,NA,NA,NA,201489658,NA,199756281,NA,201520530,201520530,1442
DunedinPACE,cg09933458,Human,GRCh37,0.008,13,112063695,111411348,112063695,110861696,NA,NA,-,-,0,Island,Island; Shore,450k,NA,NA,NA,112063695,NA,110861696,NA,111411348,111411348,1443
DunedinPACE,cg09974965,Human,GRCh37,-0.046,14,106361640,105895782,106361640,105432685,NA,NA,-,+,0,0,-,450k,NA,NA,NA,106361640,NA,105432685,NA,105895782,105895782,1444
DunedinPACE,cg10017843,Human,GRCh37,-0.037,16,67693452,67659549,67693452,66250953,NA,NA,TSS1500;Body;TSS1500;Body;Body,-,PARD6A;ACD;PARD6A;ACD;ACD,Island,Island,450k,NA,NA,NA,67693452,NA,66250953,NA,67659549,67659549,1445
DunedinPACE,cg10026495,Human,GRCh37,0.112,4,77631215,76710062,77631215,77850239,NA,NA,Body,-,SHROOM3,0,-,450k,NA,NA,NA,77631215,NA,77850239,NA,76710062,76710062,1446
DunedinPACE,cg10053507,Human,GRCh37,0.13,1,15307522,14981026,15307522,15180109,NA,NA,Body;Body;Body;Body;Body,-,KIAA1026;KIAA1026;KIAA1026;KIAA1026;KIAA1026,0,-,450k,NA,NA,NA,15307522,NA,15180109,NA,14981026,14981026,1447
DunedinPACE,cg10365246,Human,GRCh37,0.081,4,7597572,7595845,7597572,7648472,NA,NA,Body,-,SORCS2,S_Shelf,Shelf,450k,NA,NA,NA,7597572,NA,7648472,NA,7595845,7595845,1448
DunedinPACE,cg10919522,Human,GRCh37,-0.3,14,74227441,73760738,74227441,73297194,NA,NA,5'UTR;TSS1500,+,C14orf43;C14orf43,S_Shore,Shore,450k,NA,NA,NA,74227441,NA,73297194,NA,73760738,73760738,1449
DunedinPACE,cg11095122,Human,GRCh37,0.02,8,19540734,19683223,19540734,19585014,NA,NA,TSS1500;TSS1500,-,CSGALNACT1;CSGALNACT1,0,-,450k,NA,NA,NA,19540734,NA,19585014,NA,19683223,19683223,1450
DunedinPACE,cg11103390,Human,GRCh37,0.013,10,11784920,11742921,11784920,11824926,NA,NA,Body,-,ECHDC3,Island,Island,450k,NA,NA,NA,11784920,NA,11824926,NA,11742921,11742921,1451
DunedinPACE,cg11202345,Human,GRCh37,0.031,17,76976057,78979975,76976057,74487652,NA,NA,1stExon;5'UTR,+,LGALS3BP;LGALS3BP,0,-,450k,NA,NA,NA,76976057,NA,74487652,NA,78979975,78979975,1452
DunedinPACE,cg11452501,Human,GRCh37,-0.12,6,31646976,31679199,31646976,31754955,NA,NA,Body,-,LY6G5C,N_Shelf,Shelf,450k,NA,NA,NA,31646976,NA,31754955,NA,31679199,31679199,1453
DunedinPACE,cg11787522,Human,GRCh37,0.024,15,74495109,74202768,74495109,72282162,NA,NA,5'UTR;5'UTR;5'UTR;1stExon;5'UTR;5'UTR,+,STRA6;STRA6;STRA6;STRA6;STRA6;STRA6,0,-,450k,NA,NA,NA,74495109,NA,72282162,NA,74202768,74202768,1454
DunedinPACE,cg11835347,Human,GRCh37,-0.122,1,113248232,112705610,113248232,113049755,NA,NA,5'UTR;5'UTR;5'UTR,+,RHOC;RHOC;RHOC,N_Shore,Shore,450k,NA,NA,NA,113248232,NA,113049755,NA,112705610,112705610,1455
DunedinPACE,cg12041401,Human,GRCh37,-0.062,1,181561511,181592375,181561511,179828134,NA,NA,Body,-,CACNA1E,0,-,450k,NA,NA,NA,181561511,NA,179828134,NA,181592375,181592375,1456
DunedinPACE,cg12446629,Human,GRCh37,-0.036,8,132052044,131039798,132052044,132121226,NA,NA,1stExon,+,ADCY8,N_Shore,Shore,450k,NA,NA,NA,132052044,NA,132121226,NA,131039798,131039798,1457
DunedinPACE,cg12547807,Human,GRCh37,-0.185,1,9473751,9413692,9473751,9396338,NA,NA,-,+,0,0,-,450k,NA,NA,NA,9473751,NA,9396338,NA,9413692,9413692,1458
DunedinPACE,cg12820481,Human,GRCh37,0.037,1,211848760,211675418,211848760,209915383,NA,NA,1stExon,+,NEK2,Island,Island,450k,NA,NA,NA,211848760,NA,209915383,NA,211675418,211675418,1459
DunedinPACE,cg13274938,Human,GRCh37,0.303,17,38493822,40337570,38493822,35747348,NA,NA,Body;Body;Body,+,RARA;RARA;RARA,N_Shelf,Shelf,450k,NA,NA,NA,38493822,NA,35747348,NA,40337570,40337570,1460
DunedinPACE,cg13300580,Human,GRCh37,0.071,1,27440539,27114048,27440539,27313126,NA,NA,Body,+,SLC9A1,0,-,450k,NA,NA,NA,27440539,NA,27313126,NA,27114048,27114048,1461
DunedinPACE,cg13548189,Human,GRCh37,0.006,7,975358,935722,975358,941884,NA,NA,Body,+,ADAP1,N_Shore,Shore,450k,NA,NA,NA,975358,NA,941884,NA,935722,935722,1462
DunedinPACE,cg13586425,Human,GRCh37,0.11,12,131519906,131035361,131519906,130085859,NA,NA,Body,+,GPR133,S_Shelf,Shelf,450k,NA,NA,NA,131519906,NA,130085859,NA,131035361,131035361,1463
DunedinPACE,cg13614083,Human,GRCh37,0.034,1,6085872,6025812,6085872,6008459,NA,NA,TSS1500;TSS1500,+,KCNAB2;KCNAB2,N_Shore,Shore,450k,NA,NA,NA,6085872,NA,6008459,NA,6025812,6025812,1464
DunedinPACE,cg13702222,Human,GRCh37,0.076,3,152017240,152299451,152017240,153499930,NA,NA,1stExon;5'UTR;5'UTR;1stExon;5'UTR;5'UTR;5'UTR;5'UTR;1stExon;5'UTR;1stExon;1stExon,-,MBNL1;MBNL1;MBNL1;MBNL1;MBNL1;MBNL1;MBNL1;MBNL1;MBNL1;MBNL1;MBNL1;MBNL1,0,-,450k,NA,NA,NA,152017240,NA,153499930,NA,152299451,152299451,1465
DunedinPACE,cg13945148,Human,GRCh37,0.042,10,131989387,130191123,131989387,131879377,NA,NA,-,-,0,S_Shore,Shore,450k,NA,NA,NA,131989387,NA,131879377,NA,130191123,130191123,1466
DunedinPACE,cg14110709,Human,GRCh37,0.053,9,136324375,133459253,136324375,135314196,NA,NA,Body;TSS1500;3'UTR;TSS1500;3'UTR;3'UTR,-,ADAMTS13;C9orf7;ADAMTS13;C9orf7;ADAMTS13;ADAMTS13,N_Shore,Shore,450k,NA,NA,NA,136324375,NA,135314196,NA,133459253,133459253,1467
DunedinPACE,cg14200569,Human,GRCh37,0.026,1,3051925,3135361,3051925,3041785,NA,NA,Body;Body,+,PRDM16;PRDM16,0,-,450k,NA,NA,NA,3051925,NA,3041785,NA,3135361,3135361,1468
DunedinPACE,cg14702960,Human,GRCh37,-0.295,12,68634040,68240260,68634040,66920307,NA,NA,-,-,0,0,-,450k,NA,NA,NA,68634040,NA,66920307,NA,68240260,68240260,1469
DunedinPACE,cg14816825,Human,GRCh37,0.129,11,12128203,12106656,12128203,12084779,NA,NA,-,-,0,N_Shelf,Shelf,450k,NA,NA,NA,12128203,NA,12084779,NA,12106656,12106656,1470
DunedinPACE,cg14851284,Human,GRCh37,0.064,11,70713732,70867627,70713732,70391380,NA,NA,Body,-,SHANK2,0,-,450k,NA,NA,NA,70713732,NA,70391380,NA,70867627,70867627,1471
